productid,brand,Price,Price_Rank
935158,DELL,77900,429
331451,DELL,77900,429
947348,Dell,77900,429
352548,Dell,77900,429
986682,Dell,77900,429
509158,Dell,77900,429
996092,DELL,77900,429
513642,Dell,77900,429
601658,DELL,77900,429
697647,DELL,77900,429
723009,Dell,77900,429
746885,DELL,77900,429
766036,Dell,77900,429
839763,DELL,77900,429
889651,Dell,76900,451
51205,Dell,76900,451
895076,Dell,76900,451
56608,Dell,76900,451
914651,Dell,76900,451
130547,DELL,76900,451
942413,DELL,76900,451
146029,Dell,76900,451
977263,DELL,76900,451
247949,DELL,76900,451
275753,DELL,76900,451
313582,Dell,76900,451
324845,Dell,76900,451
361536,Dell,76900,451
375753,Dell,76900,451
402393,Dell,76900,451
450431,Dell,76900,451
469034,Dell,76900,451
500447,Dell,76900,451
537667,DELL,76900,451
596070,Dell,76900,451
649572,DELL,76900,451
720851,Dell,76900,451
749160,DELL,76900,451
778994,Dell,76900,451
877687,DELL,75900,476
144674,DELL,75900,476
901183,Dell,75900,476
182395,Dell,75900,476
251376,DELL,75900,476
297665,DELL,75900,476
329788,DELL,75900,476
443231,Dell,75900,476
487181,Dell,75900,476
508113,DELL,75900,476
532478,Dell,75900,476
594917,Dell,75900,476
619022,DELL,75900,476
649167,DELL,75900,476
663509,DELL,75900,476
671972,Dell,75900,476
952728,DELL,74900,492
70078,Dell,74900,492
958655,Dell,74900,492
117868,Dell,74900,492
959320,Dell,74900,492
181240,Dell,74900,492
188811,Dell,74900,492
241023,Dell,74900,492
309099,Dell,74900,492
347731,DELL,74900,492
448882,DELL,74900,492
451909,DELL,74900,492
555325,DELL,74900,492
584904,DELL,74900,492
640010,Dell,74900,492
646914,DELL,74900,492
744043,Dell,74900,492
862430,DELL,73900,509
30341,Dell,73900,509
884883,DELL,73900,509
122267,DELL,73900,509
896514,Dell,73900,509
142247,Dell,73900,509
938752,DELL,73900,509
156320,Dell,73900,509
976534,Dell,73900,509
207425,Dell,73900,509
985735,Dell,73900,509
223193,DELL,73900,509
996762,DELL,73900,509
231846,Dell,73900,509
274561,Dell,73900,509
343077,DELL,73900,509
371192,Dell,73900,509
404681,DELL,73900,509
428399,DELL,73900,509
477120,Dell,73900,509
515420,Dell,73900,509
586044,Dell,73900,509
599238,Dell,73900,509
741210,DELL,73900,509
770840,Dell,73900,509
782216,DELL,73900,509
790170,Dell,73900,509
845812,Dell,73900,509
7737,Dell,72900,537
20198,Dell,72900,537
114556,Dell,72900,537
126152,Dell,72900,537
153684,DELL,72900,537
154016,DELL,72900,537
365131,Dell,72900,537
374265,DELL,72900,537
480701,Dell,72900,537
545741,DELL,72900,537
594755,DELL,72900,537
626222,DELL,72900,537
630501,DELL,72900,537
687950,Dell,72900,537
692820,Dell,72900,537
733449,Dell,72900,537
762048,DELL,72900,537
812440,Dell,72900,537
881232,DELL,71900,555
1999,DELL,71900,555
907410,Dell,71900,555
35199,DELL,71900,555
919156,DELL,71900,555
47766,Dell,71900,555
930698,DELL,71900,555
91878,DELL,71900,555
949416,Dell,71900,555
158539,Dell,71900,555
956923,DELL,71900,555
175163,DELL,71900,555
990805,Dell,71900,555
192658,Dell,71900,555
242569,DELL,71900,555
289472,Dell,71900,555
318308,DELL,71900,555
401862,DELL,71900,555
496407,DELL,71900,555
519401,DELL,71900,555
535779,Dell,71900,555
560106,DELL,71900,555
561028,Dell,71900,555
570344,DELL,71900,555
573477,Dell,71900,555
659770,DELL,71900,555
695752,Dell,71900,555
700157,DELL,71900,555
723920,Dell,71900,555
731502,Dell,71900,555
769060,Dell,71900,555
796700,Dell,71900,555
835942,Dell,71900,555
854463,Dell,70900,588
41640,DELL,70900,588
930922,DELL,70900,588
67670,DELL,70900,588
951953,Dell,70900,588
71972,Dell,70900,588
979698,Dell,70900,588
86051,DELL,70900,588
979990,Dell,70900,588
120085,DELL,70900,588
166700,Dell,70900,588
201127,Dell,70900,588
275690,DELL,70900,588
299221,DELL,70900,588
339212,Dell,70900,588
404714,Dell,70900,588
486913,DELL,70900,588
525389,Dell,70900,588
581447,DELL,70900,588
607498,Dell,70900,588
625339,Dell,70900,588
630043,DELL,70900,588
684443,DELL,70900,588
723024,DELL,70900,588
738934,Dell,70900,588
844648,Dell,70900,588
880419,DELL,69900,614
43595,DELL,69900,614
50423,Dell,69900,614
61304,Dell,69900,614
62159,DELL,69900,614
103800,Dell,69900,614
108092,Dell,69900,614
108618,Dell,69900,614
122803,DELL,69900,614
180765,Dell,69900,614
358437,DELL,69900,614
511304,DELL,69900,614
516325,DELL,69900,614
538760,Dell,69900,614
555241,Dell,69900,614
584183,DELL,69900,614
685787,Dell,69900,614
717967,DELL,69900,614
731815,Dell,69900,614
779685,Dell,69900,614
984895,Dell,68900,634
7492,DELL,68900,634
10470,DELL,68900,634
19791,Dell,68900,634
64449,DELL,68900,634
87393,Dell,68900,634
165736,DELL,68900,634
297216,Dell,68900,634
420575,DELL,68900,634
424647,DELL,68900,634
448395,DELL,68900,634
505614,DELL,68900,634
555369,Dell,68900,634
578871,DELL,68900,634
603579,DELL,68900,634
628685,DELL,68900,634
663171,DELL,68900,634
736223,DELL,68900,634
738769,DELL,68900,634
844531,DELL,68900,634
943245,DELL,67900,654
12145,Dell,67900,654
980596,Dell,67900,654
17648,Dell,67900,654
983420,DELL,67900,654
35764,Dell,67900,654
60529,Dell,67900,654
64027,Dell,67900,654
89858,DELL,67900,654
151434,DELL,67900,654
242891,Dell,67900,654
346318,Dell,67900,654
388099,Dell,67900,654
398318,DELL,67900,654
412450,Dell,67900,654
413831,DELL,67900,654
469954,Dell,67900,654
526393,DELL,67900,654
575403,Dell,67900,654
580744,DELL,67900,654
708099,Dell,67900,654
799375,Dell,67900,654
820407,Dell,67900,654
830875,Dell,67900,654
899861,DELL,66900,678
51062,DELL,66900,678
137925,Dell,66900,678
204027,DELL,66900,678
370631,DELL,66900,678
425356,DELL,66900,678
429684,DELL,66900,678
498957,Dell,66900,678
551499,DELL,66900,678
565803,Dell,66900,678
591045,Dell,66900,678
719324,DELL,66900,678
736234,DELL,66900,678
809640,DELL,66900,678
818030,Dell,66900,678
850216,Dell,66900,678
976907,DELL,65900,694
35740,Dell,65900,694
977190,DELL,65900,694
83709,Dell,65900,694
986224,Dell,65900,694
97566,Dell,65900,694
989148,Dell,65900,694
101729,DELL,65900,694
991431,DELL,65900,694
104387,DELL,65900,694
149850,Dell,65900,694
206689,Dell,65900,694
209077,DELL,65900,694
248844,DELL,65900,694
369862,DELL,65900,694
411913,Dell,65900,694
472237,DELL,65900,694
500523,Dell,65900,694
595101,DELL,65900,694
613334,Dell,65900,694
680925,DELL,65900,694
742484,Dell,65900,694
829941,DELL,65900,694
901820,DELL,64900,717
50854,Dell,64900,717
904572,Dell,64900,717
86804,DELL,64900,717
89104,DELL,64900,717
131058,Dell,64900,717
151026,DELL,64900,717
234994,Dell,64900,717
328245,Dell,64900,717
348321,Dell,64900,717
446660,Dell,64900,717
480003,Dell,64900,717
619947,Dell,64900,717
643604,Dell,64900,717
676257,DELL,64900,717
700280,DELL,64900,717
708108,Dell,64900,717
746824,Dell,64900,717
750546,Dell,64900,717
811350,DELL,64900,717
882080,DELL,63900,737
30772,Dell,63900,737
884610,Dell,63900,737
106164,DELL,63900,737
971025,DELL,63900,737
118667,DELL,63900,737
123885,DELL,63900,737
129366,Dell,63900,737
145366,DELL,63900,737
158333,Dell,63900,737
249887,Dell,63900,737
295820,DELL,63900,737
330755,Dell,63900,737
331821,Dell,63900,737
361103,DELL,63900,737
400319,DELL,63900,737
418559,Dell,63900,737
444772,DELL,63900,737
448213,Dell,63900,737
462102,Dell,63900,737
486138,Dell,63900,737
537439,DELL,63900,737
556406,Dell,63900,737
592934,Dell,63900,737
627276,Dell,63900,737
722830,Dell,63900,737
751104,Dell,63900,737
783308,Dell,63900,737
805116,Dell,63900,737
831548,Dell,63900,737
881599,DELL,62900,767
32546,Dell,62900,767
902288,DELL,62900,767
138970,Dell,62900,767
930518,Dell,62900,767
142102,Dell,62900,767
981218,DELL,62900,767
147280,DELL,62900,767
179705,DELL,62900,767
180557,DELL,62900,767
189402,Dell,62900,767
284906,Dell,62900,767
355168,Dell,62900,767
393126,Dell,62900,767
479325,Dell,62900,767
524831,Dell,62900,767
562705,Dell,62900,767
628177,Dell,62900,767
660425,DELL,62900,767
711544,DELL,62900,767
715985,DELL,62900,767
799581,Dell,62900,767
11272,DELL,61900,789
39224,Dell,61900,789
184284,DELL,61900,789
240127,DELL,61900,789
309013,Dell,61900,789
360759,DELL,61900,789
369759,DELL,61900,789
414320,DELL,61900,789
417878,DELL,61900,789
428405,DELL,61900,789
432635,Dell,61900,789
445947,DELL,61900,789
456000,Dell,61900,789
514402,Dell,61900,789
596883,Dell,61900,789
690106,DELL,61900,789
856054,Dell,60900,805
34805,Dell,60900,805
865200,Dell,60900,805
35605,Dell,60900,805
948309,DELL,60900,805
167653,DELL,60900,805
973794,Dell,60900,805
169156,Dell,60900,805
177968,Dell,60900,805
249674,DELL,60900,805
286713,DELL,60900,805
417242,Dell,60900,805
418692,DELL,60900,805
521859,DELL,60900,805
595188,DELL,60900,805
659540,DELL,60900,805
675965,DELL,60900,805
715405,DELL,60900,805
745622,Dell,60900,805
848161,DELL,60900,805
924101,DELL,59900,825
14593,Dell,59900,825
930732,DELL,59900,825
22726,Dell,59900,825
995326,DELL,59900,825
39919,DELL,59900,825
74794,Dell,59900,825
116954,Dell,59900,825
124259,Dell,59900,825
196148,Dell,59900,825
346277,DELL,59900,825
373668,DELL,59900,825
379443,Dell,59900,825
662858,Dell,59900,825
670563,DELL,59900,825
713645,Dell,59900,825
742902,DELL,59900,825
825639,Dell,59900,825
869639,Dell,58900,843
3904,DELL,58900,843
885428,Dell,58900,843
37893,Dell,58900,843
914547,Dell,58900,843
42461,Dell,58900,843
63146,DELL,58900,843
138453,DELL,58900,843
149309,DELL,58900,843
223985,Dell,58900,843
230192,Dell,58900,843
385527,DELL,58900,843
711291,Dell,58900,843
740007,DELL,58900,843
809742,Dell,58900,843
880046,DELL,57900,858
23899,Dell,57900,858
880363,DELL,57900,858
43827,DELL,57900,858
881331,DELL,57900,858
48246,DELL,57900,858
969196,DELL,57900,858
52315,DELL,57900,858
991992,DELL,57900,858
148046,DELL,57900,858
299407,DELL,57900,858
319698,DELL,57900,858
374048,DELL,57900,858
376238,Dell,57900,858
383517,Dell,57900,858
539685,DELL,57900,858
555279,Dell,57900,858
635819,Dell,57900,858
669845,Dell,57900,858
765400,Dell,57900,858
825461,DELL,57900,858
953709,Dell,56900,879
76281,Dell,56900,879
977616,Dell,56900,879
102974,Dell,56900,879
105564,DELL,56900,879
107645,Dell,56900,879
153583,Dell,56900,879
155564,DELL,56900,879
166017,DELL,56900,879
397158,DELL,56900,879
493184,Dell,56900,879
701852,DELL,56900,879
702203,Dell,56900,879
723195,Dell,56900,879
729211,DELL,56900,879
778690,DELL,56900,879
851245,DELL,56900,879
867739,DELL,55900,896
39597,Dell,55900,896
875610,DELL,55900,896
98324,DELL,55900,896
121048,DELL,55900,896
149787,DELL,55900,896
234288,DELL,55900,896
285153,DELL,55900,896
331897,Dell,55900,896
423225,DELL,55900,896
430381,DELL,55900,896
432056,Dell,55900,896
452097,Dell,55900,896
488599,DELL,55900,896
774364,Dell,55900,896
824005,DELL,55900,896
79495,DELL,54900,912
146803,DELL,54900,912
251264,Dell,54900,912
263119,Dell,54900,912
356884,DELL,54900,912
482112,DELL,54900,912
526374,DELL,54900,912
569980,DELL,54900,912
721859,DELL,54900,912
809764,Dell,54900,912
991423,DELL,53900,922
244112,Dell,53900,922
284273,Dell,53900,922
379219,DELL,53900,922
461712,DELL,53900,922
471696,DELL,53900,922
677468,Dell,53900,922
690602,Dell,53900,922
708084,Dell,53900,922
842275,Dell,53900,922
281514,Dell,52900,932
421398,DELL,52900,932
455557,Dell,52900,932
540034,Dell,52900,932
622632,DELL,52900,932
724245,Dell,52900,932
780820,DELL,52900,932
4591,Dell,51900,939
247961,DELL,51900,939
452841,DELL,51900,939
643533,Dell,51900,939
661681,Dell,51900,939
726327,Dell,51900,939
945576,DELL,50900,945
242202,DELL,50900,945
253925,DELL,50900,945
297349,DELL,50900,945
304961,Dell,50900,945
456827,Dell,50900,945
769382,DELL,50900,945
940250,Dell,49900,952
23724,Dell,49900,952
53807,Dell,49900,952
266856,DELL,49900,952
267764,Dell,49900,952
696563,DELL,49900,952
746225,Dell,49900,952
982189,DELL,48900,959
20559,Dell,48900,959
55898,Dell,48900,959
80213,Dell,48900,959
511922,DELL,48900,959
764629,DELL,48900,959
828933,Dell,48900,959
830773,DELL,48900,959
5807,Dell,47900,967
41916,Dell,47900,967
145081,DELL,47900,967
710908,Dell,47900,967
786744,Dell,47900,967
215331,Dell,46900,972
220805,DELL,46900,972
695831,Dell,46900,972
529558,DELL,45900,975
884149,DELL,44900,976
495227,DELL,44900,976
930635,Dell,44900,976
19506,DELL,43900,979
379643,DELL,42900,980
492716,DELL,41900,981
818016,HP,103900,1
256190,hp,95900,2
376373,hp,94900,3
60236,HP,92900,4
199970,hp,92900,4
990627,hp,90900,6
5914,hp,90900,6
17504,HP,90900,6
28397,hp,90900,6
70156,HP,90900,6
276035,HP,90900,6
279043,HP,90900,6
324113,HP,90900,6
828182,HP,90900,6
495396,hp,89900,15
586934,HP,89900,15
705302,HP,89900,15
930378,hp,88900,18
179205,hp,88900,18
603552,HP,88900,18
918488,HP,87900,21
177659,hp,87900,21
188596,HP,87900,21
485442,HP,87900,21
866617,HP,86900,25
351215,HP,86900,25
429548,hp,86900,25
694688,HP,86900,25
878867,HP,85900,29
8464,HP,85900,29
982530,hp,85900,29
142127,HP,85900,29
245809,HP,85900,29
364168,HP,85900,29
391473,hp,85900,29
489115,HP,85900,29
673936,hp,85900,29
721448,hp,85900,29
71177,HP,84900,39
324355,hp,84900,39
396713,hp,84900,39
396789,hp,84900,39
483234,hp,84900,39
699417,HP,84900,39
760006,HP,84900,39
880716,hp,83900,46
42825,HP,83900,46
572696,HP,83900,46
658502,hp,83900,46
892867,HP,82900,50
50276,HP,82900,50
932658,HP,82900,50
66373,HP,82900,50
972106,hp,82900,50
270399,hp,82900,50
308252,hp,82900,50
351022,HP,82900,50
366245,hp,82900,50
491117,hp,82900,50
712982,HP,82900,50
731270,hp,82900,50
763615,hp,82900,50
814344,hp,82900,50
817370,HP,82900,50
846969,hp,82900,50
929081,hp,81900,66
97823,HP,81900,66
136213,hp,81900,66
486308,hp,81900,66
574701,HP,81900,66
587346,hp,81900,66
640130,HP,81900,66
708104,hp,81900,66
908144,hp,80900,74
162679,HP,80900,74
927581,hp,80900,74
163401,HP,80900,74
221076,hp,80900,74
244506,hp,80900,74
281367,HP,80900,74
409281,HP,80900,74
416485,HP,80900,74
435419,hp,80900,74
451067,HP,80900,74
471673,HP,80900,74
540060,hp,80900,74
545636,HP,80900,74
620689,HP,80900,74
691414,HP,80900,74
708936,hp,80900,74
732514,hp,80900,74
813152,HP,80900,74
827747,HP,80900,74
52471,hp,79900,94
175990,hp,79900,94
209727,hp,79900,94
229429,hp,79900,94
238548,HP,79900,94
251740,hp,79900,94
258322,HP,79900,94
476710,HP,79900,94
494105,hp,79900,94
601812,HP,79900,94
793671,hp,79900,94
900683,hp,78900,105
35157,hp,78900,105
970803,hp,78900,105
42837,HP,78900,105
990188,HP,78900,105
48379,HP,78900,105
81231,hp,78900,105
185031,HP,78900,105
204539,hp,78900,105
261710,hp,78900,105
293937,hp,78900,105
711133,HP,78900,105
797726,HP,78900,105
980860,HP,77900,118
12954,HP,77900,118
990756,hp,77900,118
42308,HP,77900,118
128218,hp,77900,118
140406,HP,77900,118
198669,hp,77900,118
389256,hp,77900,118
401712,hp,77900,118
423042,HP,77900,118
489823,hp,77900,118
660528,hp,77900,118
677752,hp,77900,118
680940,HP,77900,118
888866,HP,76900,132
8274,hp,76900,132
931500,hp,76900,132
109190,HP,76900,132
947374,HP,76900,132
211519,hp,76900,132
247559,hp,76900,132
252462,hp,76900,132
283702,HP,76900,132
361382,hp,76900,132
427126,HP,76900,132
486690,hp,76900,132
543173,hp,76900,132
546744,HP,76900,132
711042,hp,76900,132
813785,hp,76900,132
919019,HP,75900,148
217457,hp,75900,148
940613,hp,75900,148
239545,hp,75900,148
257405,hp,75900,148
266805,HP,75900,148
326825,HP,75900,148
331382,hp,75900,148
335880,HP,75900,148
338361,HP,75900,148
341789,HP,75900,148
371488,hp,75900,148
373507,hp,75900,148
452925,HP,75900,148
456609,hp,75900,148
562032,HP,75900,148
692852,HP,75900,148
704685,HP,75900,148
745762,HP,75900,148
747078,hp,75900,148
861582,HP,74900,168
177000,hp,74900,168
253072,hp,74900,168
259552,hp,74900,168
353889,HP,74900,168
391486,HP,74900,168
490535,hp,74900,168
558483,hp,74900,168
788498,hp,74900,168
800031,HP,74900,168
927122,hp,73900,178
44547,HP,73900,178
90445,hp,73900,178
108635,HP,73900,178
126267,hp,73900,178
126787,hp,73900,178
255348,HP,73900,178
270689,HP,73900,178
289315,HP,73900,178
343409,HP,73900,178
439589,hp,73900,178
497136,hp,73900,178
527390,HP,73900,178
543553,hp,73900,178
562680,hp,73900,178
617612,hp,73900,178
637844,HP,73900,178
724452,hp,73900,178
725010,HP,73900,178
729846,hp,73900,178
785291,hp,73900,178
917282,HP,72900,199
22308,hp,72900,199
31308,HP,72900,199
42158,HP,72900,199
88111,HP,72900,199
145037,hp,72900,199
186332,HP,72900,199
188846,HP,72900,199
214691,HP,72900,199
283585,HP,72900,199
311680,HP,72900,199
566924,hp,72900,199
682343,hp,72900,199
717048,hp,72900,199
719654,HP,72900,199
737135,HP,72900,199
737248,HP,72900,199
771010,hp,72900,199
816675,hp,72900,199
856399,HP,71900,218
67528,hp,71900,218
964106,hp,71900,218
99841,hp,71900,218
971870,HP,71900,218
104422,hp,71900,218
973456,hp,71900,218
159740,hp,71900,218
228278,hp,71900,218
260331,HP,71900,218
301585,hp,71900,218
323943,HP,71900,218
324745,hp,71900,218
378053,HP,71900,218
520054,HP,71900,218
616807,hp,71900,218
629642,hp,71900,218
646880,HP,71900,218
705064,HP,71900,218
724431,HP,71900,218
739925,HP,71900,218
743029,HP,71900,218
758822,HP,71900,218
762756,hp,71900,218
766318,hp,71900,218
771635,hp,71900,218
887646,HP,70900,244
107210,hp,70900,244
113818,hp,70900,244
116090,hp,70900,244
409802,hp,70900,244
441943,HP,70900,244
645120,HP,70900,244
682817,hp,70900,244
690907,HP,70900,244
808828,hp,70900,244
847152,HP,70900,244
897592,hp,69900,255
172346,hp,69900,255
917683,HP,69900,255
312822,hp,69900,255
961991,HP,69900,255
621838,HP,69900,255
964015,hp,69900,255
661999,hp,69900,255
974650,HP,69900,255
686726,hp,69900,255
979747,hp,69900,255
699642,HP,69900,255
994354,hp,69900,255
717623,HP,69900,255
753714,hp,69900,255
852159,HP,68900,270
46372,HP,68900,270
872712,HP,68900,270
78403,hp,68900,270
928981,hp,68900,270
112567,HP,68900,270
934212,HP,68900,270
125310,HP,68900,270
958526,hp,68900,270
244711,hp,68900,270
969851,HP,68900,270
276854,hp,68900,270
312643,HP,68900,270
327268,HP,68900,270
346167,hp,68900,270
388710,hp,68900,270
419727,hp,68900,270
436563,HP,68900,270
444324,HP,68900,270
487095,HP,68900,270
491268,hp,68900,270
545687,HP,68900,270
547506,HP,68900,270
567986,HP,68900,270
601893,HP,68900,270
632556,hp,68900,270
713602,HP,68900,270
773350,HP,68900,270
794803,HP,68900,270
881532,HP,67900,299
28816,HP,67900,299
916456,HP,67900,299
31028,hp,67900,299
917681,HP,67900,299
59469,hp,67900,299
107220,HP,67900,299
128285,hp,67900,299
149856,hp,67900,299
197506,hp,67900,299
260217,HP,67900,299
326722,hp,67900,299
333997,HP,67900,299
377609,HP,67900,299
386496,hp,67900,299
453975,hp,67900,299
546384,HP,67900,299
620865,hp,67900,299
673448,hp,67900,299
793709,hp,67900,299
874138,hp,66900,319
18413,HP,66900,319
957369,HP,66900,319
48428,hp,66900,319
69948,hp,66900,319
81712,HP,66900,319
113585,HP,66900,319
206548,HP,66900,319
208961,hp,66900,319
211180,HP,66900,319
220383,HP,66900,319
501811,HP,66900,319
601395,HP,66900,319
639999,hp,66900,319
717017,HP,66900,319
777309,hp,66900,319
831182,HP,66900,319
849112,hp,66900,319
898442,HP,65900,337
33503,hp,65900,337
911188,HP,65900,337
109469,HP,65900,337
978509,hp,65900,337
119021,hp,65900,337
988049,hp,65900,337
156141,HP,65900,337
263354,hp,65900,337
307842,HP,65900,337
434969,HP,65900,337
469081,hp,65900,337
628533,hp,65900,337
718100,hp,65900,337
885168,hp,64900,351
18593,hp,64900,351
888014,HP,64900,351
107589,hp,64900,351
896949,hp,64900,351
118765,HP,64900,351
979417,HP,64900,351
126645,HP,64900,351
172642,hp,64900,351
199571,hp,64900,351
204627,hp,64900,351
258005,HP,64900,351
264871,hp,64900,351
271483,hp,64900,351
333535,HP,64900,351
394679,hp,64900,351
436990,HP,64900,351
448237,hp,64900,351
540437,hp,64900,351
582743,HP,64900,351
624746,hp,64900,351
635763,hp,64900,351
648192,HP,64900,351
656931,HP,64900,351
658009,hp,64900,351
674497,HP,64900,351
687658,HP,64900,351
810830,HP,64900,351
864905,HP,63900,379
111116,hp,63900,379
893258,HP,63900,379
148099,HP,63900,379
906480,HP,63900,379
234157,hp,63900,379
989198,hp,63900,379
256117,hp,63900,379
268085,hp,63900,379
340924,hp,63900,379
440550,HP,63900,379
440782,HP,63900,379
450656,HP,63900,379
450682,HP,63900,379
454864,HP,63900,379
522268,HP,63900,379
553724,HP,63900,379
559719,HP,63900,379
561198,hp,63900,379
630143,HP,63900,379
681293,HP,63900,379
794483,HP,63900,379
824488,HP,63900,379
900860,HP,62900,402
22883,HP,62900,402
913842,hp,62900,402
148027,HP,62900,402
960660,HP,62900,402
184677,hp,62900,402
209318,hp,62900,402
284926,HP,62900,402
289225,HP,62900,402
312999,HP,62900,402
334605,hp,62900,402
338638,HP,62900,402
363320,hp,62900,402
473581,hp,62900,402
497960,HP,62900,402
529343,HP,62900,402
684330,HP,62900,402
772840,hp,62900,402
903793,hp,61900,420
38773,HP,61900,420
904825,hp,61900,420
49726,hp,61900,420
965642,hp,61900,420
92953,HP,61900,420
153909,hp,61900,420
186562,hp,61900,420
205796,hp,61900,420
238478,HP,61900,420
254702,hp,61900,420
269008,hp,61900,420
454541,hp,61900,420
458223,HP,61900,420
533826,HP,61900,420
690265,hp,61900,420
712562,hp,61900,420
747325,HP,61900,420
756769,hp,61900,420
772528,HP,61900,420
911981,HP,60900,440
31654,hp,60900,440
946291,HP,60900,440
54972,HP,60900,440
127069,hp,60900,440
163414,HP,60900,440
260663,hp,60900,440
299847,HP,60900,440
318322,HP,60900,440
387766,hp,60900,440
410163,HP,60900,440
412786,HP,60900,440
482145,HP,60900,440
618088,HP,60900,440
643079,hp,60900,440
655982,HP,60900,440
743188,hp,60900,440
758031,hp,60900,440
845098,HP,60900,440
895695,hp,59900,459
38861,hp,59900,459
920686,hp,59900,459
50026,hp,59900,459
113090,hp,59900,459
130765,HP,59900,459
177779,HP,59900,459
182430,HP,59900,459
263924,hp,59900,459
280282,HP,59900,459
397885,hp,59900,459
420579,HP,59900,459
578118,HP,59900,459
652457,HP,59900,459
672548,hp,59900,459
698170,hp,59900,459
710497,HP,59900,459
779605,hp,59900,459
794808,HP,59900,459
866445,HP,58900,478
31619,HP,58900,478
882152,HP,58900,478
70088,hp,58900,478
958847,hp,58900,478
150749,hp,58900,478
966216,hp,58900,478
155820,HP,58900,478
203585,HP,58900,478
205564,HP,58900,478
246911,hp,58900,478
256799,HP,58900,478
268820,hp,58900,478
282065,HP,58900,478
292646,HP,58900,478
319670,hp,58900,478
321345,HP,58900,478
332261,HP,58900,478
397062,HP,58900,478
401605,HP,58900,478
470195,hp,58900,478
582852,hp,58900,478
615560,HP,58900,478
631025,HP,58900,478
638257,hp,58900,478
773011,HP,58900,478
860878,HP,57900,504
17162,hp,57900,504
874437,hp,57900,504
24250,HP,57900,504
905959,hp,57900,504
27534,HP,57900,504
912748,HP,57900,504
51081,hp,57900,504
925278,hp,57900,504
115481,HP,57900,504
927633,HP,57900,504
217242,hp,57900,504
957808,hp,57900,504
301443,HP,57900,504
962091,hp,57900,504
320812,hp,57900,504
980226,hp,57900,504
469331,hp,57900,504
517829,hp,57900,504
539858,hp,57900,504
542611,hp,57900,504
591798,HP,57900,504
671624,hp,57900,504
673802,hp,57900,504
686015,hp,57900,504
747609,HP,57900,504
750358,hp,57900,504
761018,HP,57900,504
851981,HP,57900,504
878509,HP,56900,533
12979,HP,56900,533
937104,hp,56900,533
79235,HP,56900,533
992649,HP,56900,533
87143,hp,56900,533
124734,HP,56900,533
125708,HP,56900,533
141698,hp,56900,533
218260,hp,56900,533
298266,HP,56900,533
309844,hp,56900,533
357505,hp,56900,533
398174,HP,56900,533
490672,HP,56900,533
515485,hp,56900,533
652487,HP,56900,533
678443,HP,56900,533
688047,hp,56900,533
751025,hp,56900,533
781069,hp,56900,533
800098,HP,56900,533
816733,hp,56900,533
836435,hp,56900,533
882093,HP,55900,557
16051,HP,55900,557
893541,hp,55900,557
51131,HP,55900,557
979462,HP,55900,557
239686,hp,55900,557
980983,HP,55900,557
258421,hp,55900,557
387395,HP,55900,557
413441,hp,55900,557
422704,hp,55900,557
492044,HP,55900,557
530216,hp,55900,557
597565,HP,55900,557
597870,hp,55900,557
640506,hp,55900,557
683017,HP,55900,557
776001,HP,55900,557
779476,hp,55900,557
908733,hp,54900,576
15344,hp,54900,576
945545,HP,54900,576
88773,hp,54900,576
960896,hp,54900,576
120934,hp,54900,576
967051,HP,54900,576
148019,HP,54900,576
982250,hp,54900,576
149253,HP,54900,576
151231,hp,54900,576
201847,hp,54900,576
266366,hp,54900,576
268700,hp,54900,576
269014,HP,54900,576
313974,HP,54900,576
